STATE,DISTRICT,month,value
KARNATAKA,HASSAN,1,1.3
KARNATAKA,KOLAR,1,2.7
KARNATAKA,MANDYA,1,1.9
KARNATAKA,MYSORE,1,2.5
KARNATAKA,SHIMOGA,1,0.5
KARNATAKA,TUMKUR,1,2.4
KARNATAKA,BANGALORE URB,1,2.3
KARNATAKA,CHAMARAJANAGA,1,3.4
KARNATAKA,DAVANGERE,1,1.1
KARNATAKA,RAMNAGAR(BNGR),1,1.5
KARNATAKA,CHICKBALLAPUR,1,2.1
KERALA,ALAPPUZHA,1,17.5
KERALA,CANNUR,1,2.5
KERALA,ERNAKULAM,1,13.2
KERALA,KOTTAYAM,1,13
KERALA,KOZHIKODE,1,2.3
KERALA,MALAPPURAM,1,1.7
KERALA,PALAKKAD,1,2.9
KERALA,KOLLAM,1,17.5
KERALA,THRISSUR,1,3.4
KERALA,THIRUVANANTHA,1,19.3
KERALA,IDUKKI,1,13.4
KERALA,KASARGOD,1,2.3
KERALA,PATHANAMTHITTA,1,19.8
KERALA,WAYANAD,1,4.8
LAKSHADWEEP,LAKSHADWEEP,1,20.8
ANDAMAN And NICOBAR ISLANDS,NICOBAR,2,57.9
ANDAMAN And NICOBAR ISLANDS,SOUTH ANDAMAN,2,26
ANDAMAN And NICOBAR ISLANDS,N & M ANDAMAN,2,15.9
ARUNACHAL PRADESH,LOHIT,2,80.8
ARUNACHAL PRADESH,EAST SIANG,2,79.5
ARUNACHAL PRADESH,SUBANSIRI F.D,2,48.3
ARUNACHAL PRADESH,TIRAP,2,72.7
ARUNACHAL PRADESH,ANJAW (LOHIT),2,80.8
ARUNACHAL PRADESH,LOWER DIBANG,2,153.9
ARUNACHAL PRADESH,CHANGLANG,2,170.9
ARUNACHAL PRADESH,PAPUM PARE,2,67.8
ARUNACHAL PRADESH,LOW SUBANSIRI,2,109.3
ARUNACHAL PRADESH,UPPER SIANG,2,176.7
ARUNACHAL PRADESH,WEST SIANG,2,66.7
ARUNACHAL PRADESH,DIBANG VALLEY,2,153.9
ARUNACHAL PRADESH,WEST KAMENG,2,43.5
ARUNACHAL PRADESH,EAST KAMENG,2,74.4
ARUNACHAL PRADESH,TAWANG(W KAME,2,43.5
ARUNACHAL PRADESH,KURUNG KUMEY,2,70
ASSAM,CACHAR,2,50.2
ASSAM,DARRANG,2,21.4
ASSAM,GOALPARA,2,20.4
ASSAM,KAMRUP,2,20.8
ASSAM,LAKHIMPUR,2,48.6
ASSAM,NORTH CACHAR,2,47.5
ASSAM,NAGAON,2,22.5
ASSAM,SIVASAGAR,2,33.2
ASSAM,BARPETA,2,26.9
ASSAM,DHUBRI,2,11.7
ASSAM,DIBRUGARH,2,53.1
ASSAM,JORHAT,2,36.7
ASSAM,KARIMGANJ,2,35.2
ASSAM,KOKRAJHAR,2,27.9
ASSAM,SHONITPUR,2,23.1
ASSAM,GOLAGHAT,2,29.5
ASSAM,TINSUKIA,2,58.4
ASSAM,HAILAKANDI,2,42
ASSAM,DHEMAJI(LAKHI,2,48.6
ASSAM,KARBI ANGLONG,2,24.1
ASSAM,UDALGURI(DARA,2,21.4
ASSAM,KAMRUP METROP,2,20.8
ASSAM,CHIRANG(BONGAI,2,31.2
ASSAM,BAKSA BARPETA,2,26.9
ASSAM,BONGAIGAON,2,31.2
ASSAM,MORIGAON,2,24.4
ASSAM,NALBARI,2,18.6
MEGHALAYA,EAST KHASI HI,2,24.1
MEGHALAYA,JAINTIA HILLS,2,44.1
MEGHALAYA,EAST GARO HIL,2,16
MEGHALAYA,RI-BHOI,2,15.1
MEGHALAYA,SOUTH GARO HI,2,10.7
MEGHALAYA,W KHASI HILL,2,31.1
MEGHALAYA,WEST GARO HIL,2,10.7
MANIPUR,IMPHAL EAST,2,34.3
MANIPUR,SENAPATI,2,29.9
MANIPUR,TAMENGLONG,2,229.6
MANIPUR,CHANDEL,2,27.9
MANIPUR,UKHRUL,2,36.1
MANIPUR,THOUBAL,2,26.2
MANIPUR,BISHNUPUR,2,50
MANIPUR,IMPHAL WEST,2,31
MANIPUR,CHURACHANDPUR,2,31.1
MIZORAM,AIZAWL,2,31.2
MIZORAM,CHAMPHAI,2,21.8
MIZORAM,KOLASIB,2,40
MIZORAM,LUNGLEI,2,21.8
MIZORAM,CHHIMTUIPUI,2,31.2
MIZORAM,LAWNGTLAI,2,27.5
MIZORAM,MAMIT,2,31.2
MIZORAM,SAIHA,2,31
MIZORAM,SERCHHIP,2,33.8
NAGALAND,KOHIMA,2,28.8
NAGALAND,TUENSANG,2,26.8
NAGALAND,MOKOKCHUNG,2,31.1
NAGALAND,DIMAPUR,2,4.1
NAGALAND,WOKHA,2,42.1
NAGALAND,MON,2,33.5
NAGALAND,ZUNHEBOTO,2,26.8
NAGALAND,PHEK,2,28.8
NAGALAND,KEPHRIE,2,26.8
NAGALAND,LONGLENG,2,26.8
NAGALAND,PEREN,2,28.8
TRIPURA,NORTH TRIPURA,2,37.2
TRIPURA,SOUTH TRIPURA,2,30.6
TRIPURA,WEST TRIPURA,2,27.9
TRIPURA,DHALAI,2,38.9
WEST BENGAL,COOCH BEHAR,2,16
WEST BENGAL,DARJEELING,2,33.8
WEST BENGAL,JALPAIGURI,2,17.8
WEST BENGAL,MALDA,2,10.5
WEST BENGAL,SOUTH DINAJPUR,2,13.3
WEST BENGAL,NORTH DINAJPUR,2,2
SIKKIM,NORTH SIKKIM,2,98.5
SIKKIM,EAST SIKKIM,2,56.1
SIKKIM,WEST SIKKIM,2,98.5
SIKKIM,SOUTH SIKKIM,2,56.1
WEST BENGAL,BANKURA,2,18
WEST BENGAL,BIRBHUM,2,16.1
WEST BENGAL,BURDWAN,2,22.2
WEST BENGAL,HOOGHLY,2,26.6
WEST BENGAL,HOWRAH,2,24.9
WEST BENGAL,PURULIA,2,20.7
WEST BENGAL,MURSHIDABAD,2,11.2
WEST BENGAL,NADIA,2,17.6
WEST BENGAL,NORTH 24 PARG,2,17.8
WEST BENGAL,SOUTH 24 PARG,2,26.7
WEST BENGAL,EAST MIDNAPOR,2,18.6
WEST BENGAL,WEST MIDNAPOR,2,24.1
WEST BENGAL,KOLKATA,2,24.7
ORISSA,BALASORE,2,36
ORISSA,BOLANGIR,2,15.9
ORISSA,KANDHAMAL/PHU,2,26.2
ORISSA,CUTTACK,2,26.9
ORISSA,DHENKANAL,2,20.8
ORISSA,GANJAM,2,22.7
ORISSA,KALAHANDI,2,15
ORISSA,KEONDJHARGARH,2,31.8
ORISSA,KORAPUT,2,12.3
ORISSA,MAYURBHANJ,2,25.4
ORISSA,PURI,2,25.8
ORISSA,SAMBALPUR,2,19.9
ORISSA,SUNDARGARH,2,16.3
ORISSA,BHADRAK,2,34.1
ORISSA,JAJPUR,2,28.4
ORISSA,KENDRAPARA,2,32.6
ORISSA,ANGUL,2,19.1
ORISSA,NAWAPARA,2,11.8
ORISSA,MALKANGIRI,2,5.5
ORISSA,NAWARANGPUR,2,12.6
ORISSA,NAYAGARH,2,22.5
ORISSA,KHURDA,2,25.9
ORISSA,BARGARH,2,14.9
ORISSA,JHARSUGUDA,2,21.2
ORISSA,DEOGARH,2,19.9
ORISSA,RAYAGADA,2,23.1
ORISSA,GAJAPATI,2,35
ORISSA,JAGATSINGHAPU,2,29
ORISSA,BOUDHGARH,2,26.2
ORISSA,SONEPUR,2,14.3
JHARKHAND,BOKARO,2,13.7
JHARKHAND,DHANBAD,2,17.4
JHARKHAND,DUMKA,2,14.5
JHARKHAND,HAZARIBAG,2,15.3
JHARKHAND,PALAMU,2,12.8
JHARKHAND,RANCHI,2,26.8
JHARKHAND,SAHIBGANJ,2,6.1
JHARKHAND,WEST SINGHBHUM,2,21.8
JHARKHAND,DEOGHAR,2,12.1
JHARKHAND,GIRIDIH,2,9.9
JHARKHAND,GODDA,2,9.9
JHARKHAND,GUMLA,2,20.4
JHARKHAND,LOHARDAGA,2,20.9
JHARKHAND,CHATRA,2,18.5
JHARKHAND,KODERMA,2,12.1
JHARKHAND,PAKUR,2,12.8
JHARKHAND,EAST SINGHBHU,2,18.4
JHARKHAND,GARHWA,2,9.6
JHARKHAND,SERAIKELA-KHA,2,21.1
JHARKHAND,JAMTARA,2,20.7
JHARKHAND,LATEHAR,2,18.6
JHARKHAND,SIMDEGA,2,18.9
JHARKHAND,KHUNTI(RANCHI,2,24.4
JHARKHAND,RAMGARH,2,15
BIHAR,BHAGALPUR,2,10.5
BIHAR,EAST CHAMPARAN,2,9.7
BIHAR,DARBHANGA,2,9.5
BIHAR,GAYA,2,10.9
BIHAR,MUNGER,2,7
BIHAR,MUZAFFARPUR,2,8.9
BIHAR,WEST CHAMPARAN,2,10.8
BIHAR,PURNEA,2,9
BIHAR,GOPALGANJ,2,10.5
BIHAR,MADHUBANI,2,9.5
BIHAR,AURANGABAD,2,11.2
BIHAR,BEGUSARAI,2,8.4
BIHAR,BHOJPUR,2,13.4
BIHAR,NALANDA,2,9
BIHAR,PATNA,2,9.4
BIHAR,KATIHAR,2,7.4
BIHAR,KHAGARIA,2,4.2
BIHAR,SARAN,2,9.4
BIHAR,MADHEPURA,2,9.4
BIHAR,NAWADA,2,9.5
BIHAR,ROHTAS,2,12.8
BIHAR,SAMASTIPUR,2,8.2
BIHAR,SITAMARHI,2,8.5
BIHAR,SIWAN,2,12.6
BIHAR,VAISHALI,2,8.4
BIHAR,JAHANABAD,2,7.6
BIHAR,BUXAR,2,6.7
BIHAR,ARARIA,2,8
BIHAR,BANKA,2,9.3
BIHAR,BHABUA,2,16.4
BIHAR,JAMUI,2,8.2
BIHAR,KISHANGANJ,2,8.2
BIHAR,SHEIKHPURA,2,8.2
BIHAR,SUPAUL,2,8.7
BIHAR,LAKHISARAI,2,7
BIHAR,SHEOHAR,2,8.5
BIHAR,ARWAL,2,6.8
BIHAR,SAHARSA,2,10.9
UTTAR PRADESH,ALLAHABAD,2,10
UTTAR PRADESH,AZAMGARH,2,10.2
UTTAR PRADESH,BAHRAICH,2,16
UTTAR PRADESH,BALLIA,2,8.5
UTTAR PRADESH,BANDA,2,11.6
UTTAR PRADESH,BARABANKI,2,14.4
UTTAR PRADESH,BASTI,2,10.4
UTTAR PRADESH,DEORIA,2,17.8
UTTAR PRADESH,FAIZABAD,2,12.4
UTTAR PRADESH,FARRUKHABAD,2,11.1
UTTAR PRADESH,FATEHPUR,2,11.7
UTTAR PRADESH,GHAZIPUR,2,9.4
UTTAR PRADESH,GONDA,2,9.4
UTTAR PRADESH,GORAKHPUR,2,10.9
UTTAR PRADESH,HARDOI,2,13.1
UTTAR PRADESH,JAUNPUR,2,10.4
UTTAR PRADESH,KANPUR NAGAR,2,11.9
UTTAR PRADESH,KHERI LAKHIMP,2,16.2
UTTAR PRADESH,LUCKNOW,2,12.3
UTTAR PRADESH,MIRZAPUR,2,12.6
UTTAR PRADESH,PRATAPGARH,2,9.9
UTTAR PRADESH,RAE BARELI,2,9.3
UTTAR PRADESH,SITAPUR,2,12.1
UTTAR PRADESH,SULTANPUR,2,8.7
UTTAR PRADESH,UNNAO,2,15.1
UTTAR PRADESH,VARANASI,2,14.5
UTTAR PRADESH,SONBHADRA,2,13.9
UTTAR PRADESH,MAHARAJGANJ,2,9.8
UTTAR PRADESH,MAU,2,9
UTTAR PRADESH,SIDDHARTH NGR,2,10.4
UTTAR PRADESH,KUSHINAGAR,2,10.1
UTTAR PRADESH,AMBEDKAR NAGAR,2,11
UTTAR PRADESH,KANNAUJ,2,11.5
UTTAR PRADESH,BALRAMPUR,2,16.9
UTTAR PRADESH,KAUSHAMBI,2,11.7
UTTAR PRADESH,SAHUJI MAHARA,2,12
UTTAR PRADESH,KANPUR DEHAT,2,11.4
UTTAR PRADESH,CHANDAULI,2,12.1
UTTAR PRADESH,SANT KABIR NGR,2,13.1
UTTAR PRADESH,SANT RAVIDAS,2,12.1
UTTAR PRADESH,SHRAVASTI NGR,2,16
UTTAR PRADESH,AGRA,2,9.9
UTTAR PRADESH,ALIGARH,2,12.6
UTTAR PRADESH,BAREILLY,2,18.9
UTTAR PRADESH,BIJNOR,2,25
UTTAR PRADESH,BADAUN,2,16.1
UTTAR PRADESH,BULANDSHAHAR,2,13.2
UTTAR PRADESH,ETAH,2,12
UTTAR PRADESH,ETAWAH,2,11.7
UTTAR PRADESH,HAMIRPUR,2,11.5
UTTAR PRADESH,JALAUN,2,11.2
UTTAR PRADESH,JHANSI,2,10.5
UTTAR PRADESH,LALITPUR,2,9.4
UTTAR PRADESH,MAINPURI,2,9.5
UTTAR PRADESH,MATHURA,2,11.2
UTTAR PRADESH,MEERUT,2,18.3
UTTAR PRADESH,MORADABAD,2,21.8
UTTAR PRADESH,MUZAFFARNAGAR,2,19.6
UTTAR PRADESH,PILIBHIT,2,16.9
UTTAR PRADESH,RAMPUR,2,22.5
UTTAR PRADESH,SAHARANPUR,2,26.5
UTTAR PRADESH,SHAHJAHANPUR,2,17.5
UTTAR PRADESH,GHAZIABAD,2,18.3
UTTAR PRADESH,FIROZABAD,2,10.9
UTTAR PRADESH,MAHOBA,2,10.6
UTTAR PRADESH,MAHAMAYA NAGA,2,10.4
UTTAR PRADESH,AURAIYA,2,16.5
UTTAR PRADESH,BAGPAT,2,16.3
UTTAR PRADESH,JYOTIBA PHULE,2,15.7
UTTAR PRADESH,GAUTAM BUDDHA,2,9.3
UTTAR PRADESH,KANSHIRAM NAG,2,9.5
UTTARANCHAL,ALMORA,2,46.8
UTTARANCHAL,CHAMOLI,2,77.7
UTTARANCHAL,DEHRADUN,2,49.3
UTTARANCHAL,GARHWAL PAURI,2,33.2
UTTARANCHAL,NAINITAL,2,41
UTTARANCHAL,PITHORAGARH,2,57.4
UTTARANCHAL,GARHWAL TEHRI,2,52.2
UTTARANCHAL,UTTARKASHI,2,72.8
UTTARANCHAL,HARIDWAR,2,35.9
UTTARANCHAL,CHAMPAWAT,2,39.3
UTTARANCHAL,RUDRAPRAYAG,2,73.3
UTTARANCHAL,UDHAM SINGH N,2,19
UTTARANCHAL,BAGESHWAR,2,46.8
HARYANA,AMBALA,2,31.6
HARYANA,GURGAON,2,11.7
HARYANA,HISAR,2,12.2
HARYANA,JIND,2,18.7
HARYANA,KARNAL,2,21.4
HARYANA,MAHENDRAGARH,2,10.9
HARYANA,ROHTAK,2,16.8
HARYANA,BHIWANI,2,10.4
HARYANA,FARIDABAD,2,12.3
HARYANA,KURUKSHETRA,2,19.4
HARYANA,SIRSA,2,11.6
HARYANA,SONEPAT(RTK),2,15.6
HARYANA,YAMUNANAGAR,2,34.9
HARYANA,KAITHAL,2,15.2
HARYANA,PANIPAT,2,15.8
HARYANA,REWARI,2,8.7
HARYANA,FATEHABAD,2,11
HARYANA,JHAJJAR,2,12.5
HARYANA,PANCHKULA,2,37.4
HARYANA,MEWAT,2,9.6
HARYANA,PALWAL(FRD),2,7.9
CHANDIGARH,CHANDIGARH,2,38.9
DELHI,NEW DELHI,2,16.3
DELHI,CENTRAL DELHI,2,16.3
DELHI,EAST DELHI,2,16.3
DELHI,NORTH DELHI,2,16.3
DELHI,NE DELHI,2,16.3
DELHI,SW DELHI,2,16.3
DELHI,NW DELHI,2,16.3
DELHI,SOUTH DELHI,2,16.3
DELHI,WEST DELHI,2,16.3
PUNJAB,AMRITSAR,2,29
PUNJAB,BATHINDA,2,17.4
PUNJAB,FEROZEPUR,2,14.5
PUNJAB,GURDASPUR,2,49.9
PUNJAB,HOSHIARPUR,2,39.8
PUNJAB,JALANDHAR,2,28.6
PUNJAB,KAPURTHALA,2,21
PUNJAB,LUDHIANA,2,26.1
PUNJAB,PATIALA,2,24.7
PUNJAB,RUPNAGAR,2,38.9
PUNJAB,SANGRUR,2,19.3
PUNJAB,FARIDKOT,2,14.3
PUNJAB,MOGA,2,13.4
PUNJAB,NAWANSHAHR,2,39.9
PUNJAB,FATEHGARH SAH,2,21.8
PUNJAB,MUKTSAR,2,12.7
PUNJAB,MANSA,2,18.4
PUNJAB,BARNALA,2,16.9
PUNJAB,SAS NAGAR(MGA),2,24.7
PUNJAB,TARN TARAN,2,18.3
HIMACHAL,BILASPUR,2,66.8
HIMACHAL,CHAMBA,2,112.8
HIMACHAL,KANGRA,2,80.2
HIMACHAL,KINNAUR,2,107.8
HIMACHAL,KULLU,2,97
HIMACHAL,LAHUL & SPITI,2,137.1
HIMACHAL,MANDI,2,67.5
HIMACHAL,HAMIRPUR,2,61.4
HIMACHAL,SHIMLA,2,70.3
HIMACHAL,SIRMAUR,2,53.3
HIMACHAL,SOLAN,2,66.1
HIMACHAL,UNA,2,45.1
JAMMU AND KASHMIR,ANANTNAG,2,100.7
JAMMU AND KASHMIR,BARAMULLA,2,157
JAMMU AND KASHMIR,DODA,2,161.8
JAMMU AND KASHMIR,JAMMU,2,66.6
JAMMU AND KASHMIR,KATHUA,2,59
JAMMU AND KASHMIR,LADAKH (LEH),2,7.3
JAMMU AND KASHMIR,UDHAMPUR,2,120.3
JAMMU AND KASHMIR,BADGAM,2,65.9
JAMMU AND KASHMIR,KUPWARA,2,126.3
JAMMU AND KASHMIR,PULWAMA,2,48.2
JAMMU AND KASHMIR,SRINAGAR,2,68.8
JAMMU AND KASHMIR,KARGIL,2,25.6
JAMMU AND KASHMIR,POONCH,2,124.2
JAMMU AND KASHMIR,RAJOURI,2,66.7
JAMMU AND KASHMIR,BANDIPORE,2,93.3
JAMMU AND KASHMIR,GANDERWAL,2,68.8
JAMMU AND KASHMIR,KULGAM/(ANT),2,70.6
JAMMU AND KASHMIR,SHOPAN,2,72.9
JAMMU AND KASHMIR,SAMBA,2,66.6
JAMMU AND KASHMIR,KISTWAR,2,161.8
JAMMU AND KASHMIR,REASI,2,93
JAMMU AND KASHMIR,RAMBAN(DDA),2,190.8
RAJASTHAN,BARMER,2,1.7
RAJASTHAN,BIKANER,2,7.8
RAJASTHAN,CHURU,2,7.4
RAJASTHAN,SRI GANGANAGA,2,8
RAJASTHAN,JAISALMER,2,2.9
RAJASTHAN,JALORE,2,1.1
RAJASTHAN,JODHPUR,2,3.1
RAJASTHAN,NAGAUR,2,5.5
RAJASTHAN,PALI,2,2.5
RAJASTHAN,HANUMANGARH,2,8.6
RAJASTHAN,AJMER,2,2
RAJASTHAN,ALWAR,2,10.2
RAJASTHAN,BANSWARA,2,0.5
RAJASTHAN,BHARATPUR,2,8.9
RAJASTHAN,BHILWARA,2,3.8
RAJASTHAN,BUNDI,2,3.3
RAJASTHAN,CHITTORGARH,2,1.5
RAJASTHAN,DUNGARPUR,2,0.6
RAJASTHAN,JAIPUR,2,7.5
RAJASTHAN,JHALAWAR,2,2.3
RAJASTHAN,JHUNJHUNU,2,9.1
RAJASTHAN,KOTA,2,3.2
RAJASTHAN,SAWAI MADHOPUR,2,6.4
RAJASTHAN,SIKAR,2,8.3
RAJASTHAN,SIROHI,2,1.5
RAJASTHAN,TONK,2,5.3
RAJASTHAN,UDAIPUR,2,2
RAJASTHAN,DHOLPUR,2,9.5
RAJASTHAN,BARAN,2,3.2
RAJASTHAN,DAUSA,2,7
RAJASTHAN,RAJSAMAND,2,2.2
RAJASTHAN,KARAULI,2,7.7
RAJASTHAN,PRATAPGARH(CHT,2,1.2
MADHYA PRADESH,BETUL,2,8.5
MADHYA PRADESH,VIDISHA,2,8.2
MADHYA PRADESH,BHIND,2,7.1
MADHYA PRADESH,DATIA,2,8.5
MADHYA PRADESH,DEWAS,2,4
MADHYA PRADESH,DHAR,2,1
MADHYA PRADESH,GUNA,2,7.1
MADHYA PRADESH,GWALIOR,2,8.6
MADHYA PRADESH,HOSHANGABAD,2,8.3
MADHYA PRADESH,INDORE,2,2.3
MADHYA PRADESH,JHABUA,2,0.3
MADHYA PRADESH,MANDSAUR,2,1.8
MADHYA PRADESH,MORENA,2,7.5
MADHYA PRADESH,KHANDWA,2,4.1
MADHYA PRADESH,KHARGONE,2,2.8
MADHYA PRADESH,RAISEN,2,9.4
MADHYA PRADESH,RAJGARH,2,3.9
MADHYA PRADESH,RATLAM,2,1.9
MADHYA PRADESH,SEHORE,2,6.8
MADHYA PRADESH,SHAJAPUR,2,3.3
MADHYA PRADESH,SHIVPURI,2,6.8
MADHYA PRADESH,UJJAIN,2,2.1
MADHYA PRADESH,BHOPAL,2,7
MADHYA PRADESH,HARDA,2,6.2
MADHYA PRADESH,NEEMUCH,2,2.8
MADHYA PRADESH,SHEOPUR,2,3.3
MADHYA PRADESH,BARWANI,2,0.8
MADHYA PRADESH,ASHOKNAGAR(GNA,2,6.5
MADHYA PRADESH,BURHANPUR,2,2.9
MADHYA PRADESH,ALIRAJPUR(JBA),2,2.2
MADHYA PRADESH,BALAGHAT,2,15.3
MADHYA PRADESH,CHHATARPUR,2,12.6
MADHYA PRADESH,CHHINDWARA,2,14.7
MADHYA PRADESH,JABALPUR,2,11.4
MADHYA PRADESH,MANDLA,2,22.6
MADHYA PRADESH,NARSINGHPUR,2,10.6
MADHYA PRADESH,PANNA,2,14.8
MADHYA PRADESH,REWA,2,13.9
MADHYA PRADESH,SAGAR,2,12.2
MADHYA PRADESH,SATNA,2,15.7
MADHYA PRADESH,SEONI,2,18.7
MADHYA PRADESH,SHAHDOL,2,19.1
MADHYA PRADESH,SIDHI,2,14.7
MADHYA PRADESH,TIKAMGARH,2,7.1
MADHYA PRADESH,KATNI,2,13.7
MADHYA PRADESH,DINDORI,2,19.4
MADHYA PRADESH,UMARIA,2,21.5
MADHYA PRADESH,DAMOH,2,16.5
MADHYA PRADESH,ANUPPUR(SHAHD,2,24.8
MADHYA PRADESH,SINGRAULI,2,12.6
GUJARAT,AHMEDABAD,2,0.3
GUJARAT,BANASKANTHA,2,1.3
GUJARAT,BARODA,2,0
GUJARAT,BHARUCH,2,0.1
GUJARAT,VALSAD,2,0.1
GUJARAT,DANGS,2,1
GUJARAT,KHEDA,2,0.4
GUJARAT,MEHSANA,2,0.6
GUJARAT,PANCHMAHALS,2,0.1
GUJARAT,SABARKANTHA,2,0.6
GUJARAT,SURAT,2,0.1
GUJARAT,GANDHINAGAR,2,0.6
GUJARAT,NARMADA(BRC),2,0
GUJARAT,NAVSARI(VSD),2,0.1
GUJARAT,ANAND(KHR),2,0.3
GUJARAT,PATAN(MHSN),2,0.9
GUJARAT,DAHOD(PNML),2,0.2
GUJARAT,TAPI(SRT),2,0
GUJARAT,AMRELI,2,0.2
GUJARAT,BHAVNAGAR,2,0.3
GUJARAT,JAMNAGAR,2,1
GUJARAT,JUNAGADH,2,0.4
GUJARAT,KUTCH,2,0.7
GUJARAT,RAJKOT,2,0
GUJARAT,SURENDRANAGAR,2,0
GUJARAT,PORBANDAR,2,0.9
DADAR NAGAR HAVELI,DNH,2,0.3
DAMAN AND DUI,DAMAN,2,0.3
DAMAN AND DUI,DIU,2,0.7
MAHARASHTRA,MUMBAI CITY,2,1
MAHARASHTRA,RAIGAD,2,0.2
MAHARASHTRA,RATNAGIRI,2,0
MAHARASHTRA,THANE,2,0.3
MAHARASHTRA,SINDHUDURG,2,0.1
MAHARASHTRA,MUMBAI SUB,2,1
GOA,NORTH GOA,2,0
GOA,SOUTH GOA,2,0.1
MAHARASHTRA,AHMEDNAGAR,2,1.3
MAHARASHTRA,DHULE,2,1
MAHARASHTRA,JALGAON,2,2.4
MAHARASHTRA,KOLHAPUR,2,0.8
MAHARASHTRA,NASHIK,2,0.5
MAHARASHTRA,PUNE,2,0.1
MAHARASHTRA,SANGLI,2,0.8
MAHARASHTRA,SATARA,2,0.7
MAHARASHTRA,SOLAPUR,2,1.5
MAHARASHTRA,NANDURBAR,2,0
MAHARASHTRA,AURANGABAD,2,1.6
MAHARASHTRA,BEED,2,2
MAHARASHTRA,NANDED,2,4.5
MAHARASHTRA,OSMANABAD,2,2.6
MAHARASHTRA,PARBHANI,2,2.9
MAHARASHTRA,LATUR,2,3.6
MAHARASHTRA,JALNA,2,2
MAHARASHTRA,HINGOLI,2,4.8
MAHARASHTRA,AKOLA,2,5.3
MAHARASHTRA,AMRAVATI,2,6.3
MAHARASHTRA,BHANDARA,2,13.2
MAHARASHTRA,BULDHANA,2,3
MAHARASHTRA,CHANDRAPUR,2,8.9
MAHARASHTRA,NAGPUR,2,10.9
MAHARASHTRA,YAVATMAL,2,4.6
MAHARASHTRA,WARDHA,2,9.2
MAHARASHTRA,GADCHIROLI,2,7.6
MAHARASHTRA,WASHIM,2,5.7
MAHARASHTRA,GONDIA,2,11.2
CHATISGARH,BASTAR,2,8.6
CHATISGARH,BILASPUR,2,17.2
CHATISGARH,DURG,2,5.7
CHATISGARH,RAIGARH,2,12.8
CHATISGARH,RAIPUR,2,8.5
CHATISGARH,SURGUJA,2,15.1
CHATISGARH,RAJNANDGAON,2,9.2
CHATISGARH,DANTEWADA,2,0.8
CHATISGARH,KANKER (NORH,2,11.1
CHATISGARH,JANJGIR-CHAMP,2,12.1
CHATISGARH,KORBA,2,15.4
CHATISGARH,JASHPUR,2,21.2
CHATISGARH,DHAMTARI,2,9
CHATISGARH,MAHASAMUND,2,7.8
CHATISGARH,KORIYA,2,7.2
CHATISGARH,KOWARDHA (KAB,2,13.9
CHATISGARH,NARAYANPUR,2,8.7
CHATISGARH,BIJAPUR,2,4.2
ANDHRA PRADESH,EAST GODAVARI,2,10.1
ANDHRA PRADESH,WEST GODAVARI,2,10.7
ANDHRA PRADESH,GUNTUR,2,7.7
ANDHRA PRADESH,KRISHNA,2,6.3
ANDHRA PRADESH,NELLORE,2,11.6
ANDHRA PRADESH,PRAKASAM,2,8.8
ANDHRA PRADESH,SRIKAKULAM,2,18.1
ANDHRA PRADESH,VISAKHAPATNAM,2,10.8
ANDHRA PRADESH,VIZIANAGARAM,2,14.4
ANDHRA PRADESH,ADILABAD,2,7
ANDHRA PRADESH,HYDERABAD,2,7.4
ANDHRA PRADESH,KARIMNAGAR,2,5.6
ANDHRA PRADESH,KHAMMAM,2,7.1
ANDHRA PRADESH,MAHABUBNAGAR,2,2.9
ANDHRA PRADESH,MEDAK,2,4.9
ANDHRA PRADESH,NALGONDA,2,4.3
ANDHRA PRADESH,NIZAMABAD,2,4.4
ANDHRA PRADESH,WARANGAL,2,7.8
ANDHRA PRADESH,RANGAREDDY,2,4
ANDHRA PRADESH,ANANTAPUR,2,3.3
ANDHRA PRADESH,CHITTOOR,2,7.6
ANDHRA PRADESH,KUDDAPAH,2,2.4
ANDHRA PRADESH,KURNOOL,2,1.9
TAMIL NADU,VELLORE,2,6.8
TAMIL NADU,COIMBATORE,2,12.2
TAMIL NADU,DHARMAPURI,2,10.2
TAMIL NADU,KANYAKUMARI,2,22
TAMIL NADU,CHENNAI,2,14.6
TAMIL NADU,MADURAI,2,14.5
TAMIL NADU,NILGIRIS,2,26.2
TAMIL NADU,RAMANATHAPURA,2,18.3
TAMIL NADU,SALEM,2,7.5
TAMIL NADU,THANJAVUR,2,15.4
TAMIL NADU,TIRUCHIRAPPAL,2,9.1
TAMIL NADU,TIRUNELVELI,2,33.9
TAMIL NADU,ERODE,2,9.5
TAMIL NADU,PUDUKKOTTAI,2,9.9
TAMIL NADU,DINDIGUL,2,11.9
TAMIL NADU,VIRUDHUNAGAR,2,24
TAMIL NADU,SIVAGANGA,2,12.3
TAMIL NADU,THOOTHUKUDI,2,18.2
TAMIL NADU,TIRUVANNAMALA,2,11.8
TAMIL NADU,NAGAPATTINAM,2,23.1
TAMIL NADU,VILUPPURAM,2,9.7
TAMIL NADU,CUDDALORE,2,16.2
TAMIL NADU,KANCHIPURAM,2,11.8
TAMIL NADU,TIRUVALLUR,2,13.5
TAMIL NADU,THENI,2,19.4
TAMIL NADU,NAMAKKAL,2,7.4
TAMIL NADU,KARUR,2,7.8
TAMIL NADU,PERAMBALUR,2,8.3
TAMIL NADU,TIRUVARUR,2,19.2
TAMIL NADU,KRISHNAGIRI,2,5.8
